seed_image,judge,type,candidate_chosen,candidate_not_chosen
1,22,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,22,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.5.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.25.bmp
1,22,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,22,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E1.5.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.25.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.5.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.5.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.75.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,22,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.25.bmp
1,22,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,22,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.5.bmp
1,22,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E0.75.bmp
1,22,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.25.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.5.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.25.bmp
1,34,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.25.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,34,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.25.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,34,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.75.bmp
1,34,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.25.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.5.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.bmp
1,34,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.25.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.5.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.25.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,39,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.bmp
1,39,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E2.25.bmp
1,39,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.5.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.25.bmp
1,40,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,40,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.5.bmp
1,40,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E0.75.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.25.bmp
1,53,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E0.75.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E0.5.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E0.75.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.75.bmp
1,53,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E0.75.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.bmp
1,53,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.5.bmp
1,53,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E2.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E1.75.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.5.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E0.5.bmp,Plain_Keren_New_E1.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.5.bmp
1,53,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.75.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E2.5.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E0.5.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E2.bmp
1,53,Plain,Plain_Keren_New_E2.25.bmp,Plain_Keren_New_E1.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,53,Plain,Plain_Keren_New_E0.75.bmp,Plain_Keren_New_E1.25.bmp
1,53,Plain,Plain_Keren_New_E1.bmp,Plain_Keren_New_E1.5.bmp
1,53,Plain,Plain_Keren_New_E1.25.bmp,Plain_Keren_New_E1.5.bmp
1,53,Plain,Plain_Keren_New_E1.5.bmp,Plain_Keren_New_E1.75.bmp
